,Unnamed: 0,X,address,city_or_county,date,incident_url,latitude,longitude,n_injured,n_killed
6028,6029,2871,2700 block of 35th Avenue North,Birmingham,2014-09-17,http://www.gunviolencearchive.org/incident/192576,33.5572,-86.8186,3,0
6029,6030,2937,6800 block of Division Avenue ,Birmingham,2014-09-18,http://www.gunviolencearchive.org/incident/195343,33.5512,-86.7374,2,0
6030,6031,2945,3400 block of Margaret Ann Drive,Montgomery,2014-09-18,http://www.gunviolencearchive.org/incident/196304,32.3594,-86.3684,0,1
6031,6032,3087,1800 block of Green Street,Selma,2014-09-19,http://www.gunviolencearchive.org/incident/196308,32.4244,-87.0187,0,0
6032,6033,3112,1500 14th Street,Phenix City,2014-09-19,http://www.gunviolencearchive.org/incident/194789,32.4733,-85.0395,0,1
6033,6034,3177,1000 block of Monk Street,Valley,2014-09-19,http://www.gunviolencearchive.org/incident/195221,32.7953,-85.1603,1,0
6034,6035,3187,Cedar Avenue Southwest,Birmingham,2014-09-19,http://www.gunviolencearchive.org/incident/195309,33.4576,-86.8829,0,0
6035,6036,3208,500 block of 4th Terrace North ,Birmingham,2014-09-19,http://www.gunviolencearchive.org/incident/195320,33.5106,-86.8315,0,1
6036,6037,3419,2400 block of Sandy Street,Montgomery,2014-09-21,http://www.gunviolencearchive.org/incident/195293,32.3524,-86.3365,0,1
6037,6038,3499,,Tallapoosa County,2014-09-21,http://www.gunviolencearchive.org/incident/202621,32.9201,-85.8486,0,0
6038,6039,3689, Joe Campbell Road and Stewart Lane,Talladega County,2014-09-22,http://www.gunviolencearchive.org/incident/196279,33.4232,-86.1345,0,0
6039,6040,3710,920 East Academy Street,Troy,2014-09-22,http://www.gunviolencearchive.org/incident/196323,31.8089,-85.9584,0,0
6040,6041,3756,4601 Inglenook Lane,Birmingham,2014-09-23,http://www.gunviolencearchive.org/incident/195207,33.5683,-86.7649,0,3
6041,6042,3831,4000 Grand Ave.,Hoover,2014-09-23,http://www.gunviolencearchive.org/incident/195299,33.3958,-86.8906,0,1
6042,6043,3900,3800 block of Sparkman Drive ,Huntsville,2014-09-24,http://www.gunviolencearchive.org/incident/196296,34.7605,-86.6197,0,0
6043,6044,3942,JVC Road ,Tuscaloosa,2014-09-24,http://www.gunviolencearchive.org/incident/196282,33.1732,-87.462,1,0
6044,6045,3950,500 block of 34th Avenue,Tuscaloosa,2014-09-24,http://www.gunviolencearchive.org/incident/195965,33.2071,-87.5802,1,0
6045,6046,4055,102 S Prairie St,Union Springs,2014-09-25,http://www.gunviolencearchive.org/incident/199455,32.1522,-85.6954,1,0
6046,6047,4109,,Gulf Shores,2014-09-25,http://www.gunviolencearchive.org/incident/196326,30.2679,-87.7419,0,0
6047,6048,4113,3100 block of Gayhart Drive ,Huntsville,2014-09-25,http://www.gunviolencearchive.org/incident/196288,34.7651,-86.6346,0,0
6048,6049,4213,County Road 29,Marion Junction,2014-09-26,http://www.gunviolencearchive.org/incident/199447,32.2738,-87.2201,1,0
6049,6050,4243,100 block of NE Helms Road ,Morgan County,2014-09-26,http://www.gunviolencearchive.org/incident/199436,34.4727,-86.7333,0,0
6050,6051,4247,6th Avenue ,Decatur,2014-09-26,http://www.gunviolencearchive.org/incident/199419,34.6074,-86.9951,1,0
6051,6052,4261,1900 block of Gibbs Drive,Montgomery,2014-09-26,http://www.gunviolencearchive.org/incident/197213,32.3588,-86.3358,2,0
6052,6053,4344,2700 block of 18th Street,Tuscaloosa,2014-09-26,http://www.gunviolencearchive.org/incident/197195,33.196999999999996,-87.5697,1,0
6053,6054,4351,Tuttle Avenue,Mobile,2014-09-26,http://www.gunviolencearchive.org/incident/199449,30.6749,-88.0728,1,0
6054,6055,4432,Springhill Road,Midway,2014-09-27,http://www.gunviolencearchive.org/incident/202530,32.065,-85.3084,0,1
6055,6056,4546,3900 block of Newson Road,Huntsville,2014-09-27,http://www.gunviolencearchive.org/incident/199425,34.6963,-86.6207,0,0
6056,6057,4564,1500 block of Jackson Ferry Road,Montgomery,2014-09-28,http://www.gunviolencearchive.org/incident/199457,32.4034,-86.3079,1,0
6057,6058,4660,1700 block of Warrior Road,Birmingham,2014-09-28,http://www.gunviolencearchive.org/incident/199404,33.4939,-86.887,1,0
6058,6059,4954,17th Street S.W.,Birmingham,2014-09-30,http://www.gunviolencearchive.org/incident/199479,33.4796,-86.8373,0,0
6059,6060,5000,US Highway 43 ,Russellville,2014-09-30,http://www.gunviolencearchive.org/incident/199410,34.5126,-87.7168,0,0
6060,6061,11,2700 block of Scenic View Drive,Huntsville,2014-08-01,http://www.gunviolencearchive.org/incident/169341,34.7624,-86.6197,0,0
6061,6062,127, Governors Drive and Braham Avenue,Huntsville,2014-08-01,http://www.gunviolencearchive.org/incident/169344,34.7199,-86.6021,0,0
6062,6063,148,Irondale Drive,Huntsville,2014-08-01,http://www.gunviolencearchive.org/incident/169348,34.7802,-86.6116,0,0
6063,6064,155,1000 Glenn Hearn Blvd SW,Huntsville,2014-08-01,http://www.gunviolencearchive.org/incident/191397,34.6489,-86.7766,0,0
6064,6065,194,Hwy. 231 and Deese Road,Ozark,2014-08-01,http://www.gunviolencearchive.org/incident/170404,31.4397,-85.6436,0,0
6065,6066,209,,Birmingham,2014-08-02,http://www.gunviolencearchive.org/incident/177740,33.5186,-86.8084,0,1
6066,6067,215,Mister Drive,Montgomery,2014-08-02,http://www.gunviolencearchive.org/incident/169337,32.4027,-86.1762,0,1
6067,6068,245,7800 block of 6th Avenue South ,Birmingham,2014-08-02,http://www.gunviolencearchive.org/incident/169355,33.56,-86.72,1,0
6068,6069,296,5100 block of Cherry St,Mulga,2014-08-02,http://www.gunviolencearchive.org/incident/169352,33.6447,-86.8688,0,1
6069,6070,300,1800 Lakewood Dr,Phenix City,2014-08-02,http://www.gunviolencearchive.org/incident/168121,32.4868,-85.0156,1,1
6070,6071,301,5100 block of Cherry Street,Mulga,2014-08-02,http://www.gunviolencearchive.org/incident/176857,33.5434,-87.0057,0,1
6071,6072,367,2800 block of Lower Wetumpka Road,Montgomery,2014-08-02,http://www.gunviolencearchive.org/incident/170406,32.414,-86.2857,1,0
6072,6073,445,Sparkman Drive,Huntsville,2014-08-03,http://www.gunviolencearchive.org/incident/169349,34.7602,-86.6185,0,0
6073,6074,529,,Tuskegee,2014-08-03,http://www.gunviolencearchive.org/incident/174517,32.4227,-85.7013,0,0
6074,6075,602,East St,Talladega,2014-08-04,http://www.gunviolencearchive.org/incident/176266,33.4257,-86.1006,1,0
6075,6076,638,Scenic Highway 98 ,Fairhope,2014-08-04,http://www.gunviolencearchive.org/incident/171975,30.4654,-87.9171,0,0
6076,6077,769, Opelika Road,Auburn,2014-08-05,http://www.gunviolencearchive.org/incident/176825,32.6199,-85.459,0,0
6077,6078,837,Hunter's Run ,Tuscaloosa,2014-08-05,http://www.gunviolencearchive.org/incident/171998,33.1404,-87.5592,0,1
6078,6079,931,6700 block of Myron Massey Boulevard,Fairfield,2014-08-06,http://www.gunviolencearchive.org/incident/172001,33.4716,-86.9127,2,0
6079,6080,944,1000 block of Ann Street ,Montgomery,2014-08-06,http://www.gunviolencearchive.org/incident/174522,32.3692,-86.271,1,0
6080,6081,974,Western Drive at Cotton Street ,Mobile,2014-08-06,http://www.gunviolencearchive.org/incident/171984,30.7094,-88.1146,0,0
6081,6082,977,U.S. Highway 231 ,Brundidge,2014-08-06,http://www.gunviolencearchive.org/incident/171981,31.7271,-85.8176,0,0
6082,6083,1106,101 Abraham Woods Jr. Blvd. ,Birmingham,2014-08-07,http://www.gunviolencearchive.org/incident/171995,33.514,-86.8345,1,0
6083,6084,1231,2300 block of Crabtree Road,Tuscaloosa,2014-08-08,http://www.gunviolencearchive.org/incident/173398,33.1405,-87.5689,1,0
6084,6085,1247,North Main Street ,Goodwater,2014-08-08,http://www.gunviolencearchive.org/incident/174520,33.065,-86.0539,0,0
6085,6086,1250,John Super Road ,Butler County,2014-08-08,http://www.gunviolencearchive.org/incident/174493,31.676,-86.6611,2,0
6086,6087,1309,Withers and Chambers streets,Montgomery,2014-08-08,http://www.gunviolencearchive.org/incident/174480,32.3945,-86.2989,0,0
6087,6088,1422,3800 block of Governors Drive,Montgomery,2014-08-09,http://www.gunviolencearchive.org/incident/174510,32.3318,-86.2499,0,1
6088,6089,1466,763 Wilson St,Wetumpka,2014-08-09,http://www.gunviolencearchive.org/incident/174501,32.5274,-86.2057,0,0
6089,6090,1565,"TY Rogers, Jr. and 25th St",Tuscaloosa,2014-08-10,http://www.gunviolencearchive.org/incident/177876,33.1962,-87.5648,2,0
6090,6091,1685,French and North Decatur streets,Montgomery,2014-08-10,http://www.gunviolencearchive.org/incident/174465,32.3932,-86.2997,0,0
6091,6092,1760,2000 block of Golf Road,Huntsville,2014-08-11,http://www.gunviolencearchive.org/incident/175003,34.679,-86.5784,0,0
6092,6093,1812,5900 Messer Airport Hwy,Birmingham,2014-08-11,http://www.gunviolencearchive.org/incident/191998,33.5606,-86.7484,0,0
6093,6094,1848,S Prairie St,Union Springs,2014-08-11,http://www.gunviolencearchive.org/incident/177547,32.1353,-85.7161,0,0
6094,6095,1849,Bank St,Decatur,2014-08-11,http://www.gunviolencearchive.org/incident/174999,34.5905,-86.9878,0,0
6095,6096,1868,Blue Spring Road ,Huntsville,2014-08-11,http://www.gunviolencearchive.org/incident/174993,34.7909,-86.5994,1,0
6096,6097,1883,84 Plantation Boulevard,Fairhope,2014-08-12,http://www.gunviolencearchive.org/incident/177544,30.5241,-87.881,0,0
6097,6098,1915,Blount Avenue,Guntersville,2014-08-12,http://www.gunviolencearchive.org/incident/174948,34.3503,-86.2984,0,0
6098,6099,1979,2901 Hunter Ridge Ct,Birmingham,2014-08-12,http://www.gunviolencearchive.org/incident/195333,33.5369,-86.6866,1,0
6099,6100,1982,,Sheffield,2014-08-12,http://www.gunviolencearchive.org/incident/174951,34.7592,-87.6941,0,0
6100,6101,2084,600 Firestone Avenue,Muscle Shoals,2014-08-13,http://www.gunviolencearchive.org/incident/183285,34.7591,-87.6483,1,1
6101,6102,2086,Firestone Avenue,Muscle Shoals,2014-08-13,http://www.gunviolencearchive.org/incident/174983,34.7513,-87.6484,1,1
6102,6103,2107,2900 block of Wimberly Drive,Decatur,2014-08-13,http://www.gunviolencearchive.org/incident/174968,34.5568,-87.0097,0,0
6103,6104,2115,3100 block of Gayhart Drive ,Huntsville,2014-08-13,http://www.gunviolencearchive.org/incident/174931,34.7651,-86.6346,0,0
6104,6105,2135,4400 block of Myrtlewood ,Huntsville,2014-08-13,http://www.gunviolencearchive.org/incident/174534,34.7381,-86.6355,2,0
6105,6106,2234,5000 block of Cooley Drive ,Adamsville,2014-08-14,http://www.gunviolencearchive.org/incident/177604,33.6026,-87.0067,1,0
6106,6107,2258,6700 block of Dublin Avenue,Birmingham,2014-08-14,http://www.gunviolencearchive.org/incident/174484,33.5456,-86.7331,1,0
6107,6108,2259,Hulaco Road,Joppa,2014-08-14,http://www.gunviolencearchive.org/incident/179873,34.3118,-86.5839,0,0
6108,6109,2275,7200 block of Rome Avenue,Birmingham,2014-08-14,http://www.gunviolencearchive.org/incident/174495,33.5495,-86.7153,1,0
6109,6110,2295,Interstate 65,Prattville,2014-08-14,http://www.gunviolencearchive.org/incident/177611,32.5041,-86.4196,0,0
6110,6111,2374,5600 block of Atlanta Hwy,Montgomery,2014-08-15,http://www.gunviolencearchive.org/incident/177608,32.3819,-86.2066,0,0
6111,6112,2377,900 block of 44th Place North,Birmingham,2014-08-15,http://www.gunviolencearchive.org/incident/177583,33.5406,-86.7715,1,0
6112,6113,2408,,Mobile ,2014-08-15,http://www.gunviolencearchive.org/incident/179827,30.6954,-88.0399,0,0
6113,6114,2410,Englewood Drive and Greenwood Avenue,Mobile,2014-08-15,http://www.gunviolencearchive.org/incident/176581,30.6435,-88.0855,1,0
6114,6115,2499,5600 block of 1st Avenue South,Birmingham,2014-08-15,http://www.gunviolencearchive.org/incident/177868,33.5406,-86.7506,1,0
6115,6116,2727,1400 block of Walnut Street ,Gadsden,2014-08-17,http://www.gunviolencearchive.org/incident/177585,34.0114,-86.0244,1,0
6116,6117,2731,2200 block of Jonathan Drive ,Huntsville,2014-08-17,http://www.gunviolencearchive.org/incident/177566,34.7682,-86.5901,0,0
6117,6118,2748,Venona Avenue,Huntsville,2014-08-17,http://www.gunviolencearchive.org/incident/177559,34.7699,-86.5956,1,0
6118,6119,2752,2300 block of Memorial Parkway,Huntsville,2014-08-17,http://www.gunviolencearchive.org/incident/177556,34.7166,-86.5935,0,0
6119,6120,2836,,Florence ,2014-08-17,http://www.gunviolencearchive.org/incident/177855,34.8195,-87.6656,0,0
6120,6121,2842,Cotton Box Rd,Slocomb,2014-08-17,http://www.gunviolencearchive.org/incident/177844,31.099,-85.6846,1,0
6121,6122,2848,7400 block of Belgium Ave,Birmingham,2014-08-17,http://www.gunviolencearchive.org/incident/177594,33.5292,-86.9646,0,1
6122,6123,2959,2100 block of L.L. Anderson Avenue,Selma,2014-08-18,http://www.gunviolencearchive.org/incident/177779,32.4177,-87.0111,1,0
6123,6124,2984,Jordan Lane ,Huntsville,2014-08-18,http://www.gunviolencearchive.org/incident/177864,34.7847,-86.5107,0,0
6124,6125,3083,South Florida Street,Mobile,2014-08-18,http://www.gunviolencearchive.org/incident/178928,30.682,-88.1009,0,0
6125,6126,3120,3800 block of Brookshire Way ,Montgomery,2014-08-19,http://www.gunviolencearchive.org/incident/177765,32.3296,-86.2096,1,0
6126,6127,3137,2412 Halls Mill Rd,Mobile,2014-08-19,http://www.gunviolencearchive.org/incident/178093,30.6965,-88.044,0,0
6127,6128,3145,,Alabaster,2014-08-19,http://www.gunviolencearchive.org/incident/178972,33.229,-86.8175,0,0
6128,6129,3156,Hwy. 59,Gulf Shores ,2014-08-19,http://www.gunviolencearchive.org/incident/182224,30.289,-87.6852,0,0
6129,6130,3243,700 block of Texas Street ,Mobile,2014-08-19,http://www.gunviolencearchive.org/incident/179848,30.6768,-88.0501,1,0
6130,6131,3263,100 block of East Orange Street ,Troy,2014-08-19,http://www.gunviolencearchive.org/incident/177793,31.8154,-85.9688,1,0
6131,6132,3267,Wild Fort Road ,Butler County,2014-08-19,http://www.gunviolencearchive.org/incident/177785,31.676,-86.6611,1,0
6132,6133,3301,700 block of County Road 74,Dallas County,2014-08-20,http://www.gunviolencearchive.org/incident/179854,32.3637,-86.9721,0,1
6133,6134,3307,700 block of Monroe Street ,Dothan,2014-08-20,http://www.gunviolencearchive.org/incident/179865,31.2294,-85.3777,1,0
6134,6135,3316,County Road 22 and State Route 27,Chancellor,2014-08-20,http://www.gunviolencearchive.org/incident/179857,31.1814,-85.8773,0,1
6135,6136,3346,600 block of East Canal Road,Gulf Shores,2014-08-20,http://www.gunviolencearchive.org/incident/178946,30.2779,-87.7047,1,1
6136,6137,3348,Chalet Drive,Greenville,2014-08-20,http://www.gunviolencearchive.org/incident/179845,31.8477,-86.632,0,1
6137,6138,3380,Autumnwood Drive ,Huntsville,2014-08-20,http://www.gunviolencearchive.org/incident/179889,34.7377,-86.6181,1,0
6138,6139,3511,Claudette Colvin Drive and Marie James Court,Montgomery,2014-08-21,http://www.gunviolencearchive.org/incident/178938,32.3881,-86.2797,0,1
6139,6140,3513,3015 Autumn Wood Dr NW,Huntsville,2014-08-21,http://www.gunviolencearchive.org/incident/179894,34.7266,-86.5722,1,0
6140,6141,3523,Clifford Laws Drive ,Montgomery,2014-08-21,http://www.gunviolencearchive.org/incident/179838,32.3882,-86.2807,1,0
6141,6142,3533,1500 block of County Line Road 291,Bryant,2014-08-21,http://www.gunviolencearchive.org/incident/178931,34.9437,-85.6322,1,0
6142,6143,3551,STATE HIGHWAY 27,Chancellor,2014-08-21,http://www.gunviolencearchive.org/incident/180085,31.1823,-85.8768,0,1
6143,6144,3586,Old Foley Road,Elberta,2014-08-21,http://www.gunviolencearchive.org/incident/182228,30.406999999999996,-87.6065,0,0
6144,6145,3673,100 block of Lee Road 40,Opelika,2014-08-22,http://www.gunviolencearchive.org/incident/182326,32.6865,-85.302,0,1
6145,6146,3719,300 block of Andrew Jackson Way ,Huntsville,2014-08-22,http://www.gunviolencearchive.org/incident/181603,34.7391,-86.5764,0,0
6146,6147,3920,2925 McFarland Boulevard,Tuscaloosa,2014-08-23,http://www.gunviolencearchive.org/incident/180062,33.1764,-87.5246,0,1
6147,6148,3931,Robert Jemison Road,Birmingham,2014-08-23,http://www.gunviolencearchive.org/incident/181606,33.4713,-86.8361,0,1
6148,6149,4131,Oakwood Avenue and Pulaski Pike ,Huntsville,2014-08-24,http://www.gunviolencearchive.org/incident/181600,34.7495,-86.6101,0,0
6149,6150,4135,High Ridge Drive ,Huntsville,2014-08-24,http://www.gunviolencearchive.org/incident/181597,34.6786,-86.585,1,0
6150,6151,4208,,Citronelle,2014-08-25,http://www.gunviolencearchive.org/incident/182234,31.0832,-88.2505,2,0
6151,6152,4226,,Dekalb County,2014-08-25,http://www.gunviolencearchive.org/incident/182992,34.5211,-85.6846,0,0
6152,6153,4237,4000 block of Hunters Ridge Drive,Huntsville,2014-08-25,http://www.gunviolencearchive.org/incident/182324,34.6791,-86.5805,0,0
6153,6154,4255,48th Street,Tuscaloosa,2014-08-25,http://www.gunviolencearchive.org/incident/186821,33.1916,-87.5983,1,0
6154,6155,4344,5100 block of Laurelwood Lane ,Huntsville,2014-08-26,http://www.gunviolencearchive.org/incident/181591,34.7437,-86.6513,0,0
6155,6156,4345,5200 block of Laurelwood Lane ,Huntsville,2014-08-26,http://www.gunviolencearchive.org/incident/182245,34.7441,-86.6513,0,0
6156,6157,4348,1500 block of Philpot Avenue ,Selma,2014-08-26,http://www.gunviolencearchive.org/incident/181588,32.421,-87.0174,2,0
6157,6158,4384,525 Broad St,Gadsden,2014-08-26,http://www.gunviolencearchive.org/incident/182251,34.0224,-85.9764,0,1
6158,6159,4399,913 N Wilson Ave.,Prichard,2014-08-26,http://www.gunviolencearchive.org/incident/182239,30.7428,-88.0798,0,0
6159,6160,4495,University Drive,Huntsville,2014-08-27,http://www.gunviolencearchive.org/incident/181582,34.7371,-86.6524,0,0
6160,6161,4611,1600 block of Victory Avenue,Mobile,2014-08-27,http://www.gunviolencearchive.org/incident/183089,30.7354,-88.1032,0,0
6161,6162,4636,200 block of Charles Street ,Mobile,2014-08-28,http://www.gunviolencearchive.org/incident/183061,30.6833,-88.0559,0,0
6162,6163,4656,230 block of Binford Drive ,Huntsville,2014-08-28,http://www.gunviolencearchive.org/incident/182994,34.7223,-86.5973,1,0
6163,6164,4675,2600 block of Woodley Park Drive,Montgomery,2014-08-28,http://www.gunviolencearchive.org/incident/183019,32.3146,-86.2586,0,0
6164,6165,4721,40th Street and Pike Road,Ensley,2014-08-28,http://www.gunviolencearchive.org/incident/183002,33.4938,-86.9026,1,0
6165,6166,4735,County Road 54,Chambers County,2014-08-28,http://www.gunviolencearchive.org/incident/183009,32.9447,-85.5467,1,0
6166,6167,4761,Charleston and Marine Street,Mobile,2014-08-28,http://www.gunviolencearchive.org/incident/183072,30.6826,-88.0547,0,0
6167,6168,4827,Green Springs Highway ,Birmingham,2014-08-29,http://www.gunviolencearchive.org/incident/183012,33.4676,-86.8229,0,1
6168,6169,4962,Old Railroad Bed Road ,Harvest,2014-08-30,http://www.gunviolencearchive.org/incident/183015,34.8227,-86.7645,1,0
6169,6170,4995,Chunneggee Avenue and Martin Luther King Boulevard,Union Springs,2014-08-30,http://www.gunviolencearchive.org/incident/183081,32.148,-85.7134,0,2
6170,6171,5032,St James Church Loop,Pike Road,2014-08-30,http://www.gunviolencearchive.org/incident/186810,32.3582,-86.0475,0,1
6171,6172,5057,100 block Truett Drive ,Montgomery,2014-08-30,http://www.gunviolencearchive.org/incident/183078,32.3392,-86.3091,0,1
6172,6173,5061,4700 block of Park Towne Way ,Montgomery,2014-08-30,http://www.gunviolencearchive.org/incident/183076,32.321999999999996,-86.2315,0,1
6173,6174,5096,White Pike ,Cherokee,2014-08-31,http://www.gunviolencearchive.org/incident/186825,34.694,-87.9923,2,0
6174,6175,5104,Brundidge Boulevard,Troy,2014-08-31,http://www.gunviolencearchive.org/incident/186801,31.7955,-85.9677,1,0
6175,6176,5126,6500 block of South Hampton Drive ,Montgomery,2014-08-31,http://www.gunviolencearchive.org/incident/186787,32.302,-86.2274,1,0
6176,6177,5143,Sherburn Road and Lauramac Court,Montgomery,2014-08-31,http://www.gunviolencearchive.org/incident/190902,32.3016,-86.2327,0,1
6177,6178,5211,1650 Jordan Ln NW,Huntsville,2014-08-31,http://www.gunviolencearchive.org/incident/186630,34.7446,-86.6307,0,0
6178,6179,5225,5500 Myron Massey Boulevard,Fairfield,2014-08-31,http://www.gunviolencearchive.org/incident/186840,33.4807,-86.9072,0,0
6179,6180,5245,Coosa Street,Birmingham,2014-08-31,http://www.gunviolencearchive.org/incident/184564,33.5438,-86.78299999999999,2,2
6180,6181,166,,Butler,2016-10-01,http://www.gunviolencearchive.org/incident/822049,32.0952,-88.2265,0,0
6181,6182,226,6400 block of Lillian Drive,Theodore,2016-10-02,http://www.gunviolencearchive.org/incident/668106,30.5573,-88.1807,0,1
6182,6183,247,5621 Alabama Highway 69 South,Tuscaloosa,2016-10-02,http://www.gunviolencearchive.org/incident/669288,33.1573,-87.54899999999999,1,0
6183,6184,253,,Birmingham,2016-10-02,http://www.gunviolencearchive.org/incident/668492,33.5186,-86.8084,1,0
6184,6185,254,5900 block of Pine Trace,Montgomery (county),2016-10-02,http://www.gunviolencearchive.org/incident/668494,32.366,-86.4409,0,2
6185,6186,280,Rice Mine Road North,Tuscaloosa,2016-10-02,http://www.gunviolencearchive.org/incident/668501,33.2232,-87.553,1,0
6186,6187,338,1000 block of NE McFarland Blvd.,Tuscaloosa,2016-10-02,http://www.gunviolencearchive.org/incident/668503,,,2,0
6187,6188,387,Spruce Drive,Eufaula,2016-10-03,http://www.gunviolencearchive.org/incident/669285,31.9016,-85.1582,1,0
6188,6189,397,7500 block of 5th Avenue South,Birmingham,2016-10-03,http://www.gunviolencearchive.org/incident/668515,33.5553,-86.7249,1,0
6189,6190,445,7130 Cuss Fork Road,Wilmer,2016-10-03,http://www.gunviolencearchive.org/incident/669004,30.8406,-88.31,0,2
6190,6191,484,1000 Glenn Hearn Blvd SW,Huntsville,2016-10-03,http://www.gunviolencearchive.org/incident/669957,34.6489,-86.7766,0,0
6191,6192,485,Telegraph Road and Plateau Street,Mobile (Prichard),2016-10-03,http://www.gunviolencearchive.org/incident/669962,30.741999999999997,-88.0687,0,0
6192,6193,573,Herron Drive and Cardinal Drive,Mobile,2016-10-04,http://www.gunviolencearchive.org/incident/669952,30.6485,-88.081,1,0
6193,6194,673,County Road 625,Hanceville,2016-10-05,http://www.gunviolencearchive.org/incident/670527,34.1292,-86.8031,0,1
6194,6195,741,Warrior Street and Mercedes Avenue,Huntsville,2016-10-05,http://www.gunviolencearchive.org/incident/670459,34.7616,-86.605,0,0
6195,6196,773,3541 Fairground Road,Montgomery,2016-10-05,http://www.gunviolencearchive.org/incident/670530,,,0,1
6196,6197,850,1000 block of Tolin Ave.,Valley,2016-10-06,http://www.gunviolencearchive.org/incident/671390,32.7831,-85.1845,1,0
6197,6198,862,,Calvert,2016-10-06,http://www.gunviolencearchive.org/incident/671531,31.1612,-88.0235,1,0
6198,6199,901,Highway 72,Killen,2016-10-06,http://www.gunviolencearchive.org/incident/670532,,,0,2
6199,6200,921,County Road 1834,Arab,2016-10-06,http://www.gunviolencearchive.org/incident/671316,34.2898,-86.5136,0,0
6200,6201,958,1st Ave. N,Birmingham,2016-10-07,http://www.gunviolencearchive.org/incident/671824,33.5311,-86.7704,2,0
6201,6202,964,9991 County Road 138,Baldwin (county),2016-10-07,http://www.gunviolencearchive.org/incident/673053,30.8326,-87.8544,0,1
6202,6203,981,2326 St. Stephens Road,Mobile,2016-10-07,http://www.gunviolencearchive.org/incident/671291,,,0,2
6203,6204,990,Charlie Brassell Place,Montgomery,2016-10-07,http://www.gunviolencearchive.org/incident/671312,32.3998,-86.1848,1,0
6204,6205,991,2800 block of North Memorial Parkway,Huntsville,2016-10-07,http://www.gunviolencearchive.org/incident/671314,34.7797,-86.5826,1,0
6205,6206,1086,700 block of Albany Street,Birmingham,2016-10-08,http://www.gunviolencearchive.org/incident/672705,33.5081,-86.9135,0,1
6206,6207,1090,4000 block of Lloyd Nolan Parkway,Fairfield,2016-10-08,http://www.gunviolencearchive.org/incident/672710,33.4906,-86.9117,0,1
6207,6208,1092,1000 block of 41st Street,Birmingham,2016-10-08,http://www.gunviolencearchive.org/incident/672712,33.4501,-86.8976,0,1
6208,6209,1095,400 block of Third Street West,Birmingham,2016-10-08,http://www.gunviolencearchive.org/incident/672723,33.5076,-86.8406,0,1
6209,6210,1182,400 block of Darwin Road,Madison (county),2016-10-08,http://www.gunviolencearchive.org/incident/671822,34.8564,-86.5061,1,0
6210,6211,1211,2401 West Dallas Avenue,Selma,2016-10-08,http://www.gunviolencearchive.org/incident/676572,32.3939,-87.0713,3,0
6211,6212,1282,44th Place North,Birmingham,2016-10-09,http://www.gunviolencearchive.org/incident/672556,,,2,1
6212,6213,1343,800 block of Egypt Road,Etowah (county),2016-10-09,http://www.gunviolencearchive.org/incident/673043,34.0669,-86.1737,1,0
6213,6214,1346,Whittaker Street,Greenville,2016-10-09,http://www.gunviolencearchive.org/incident/673055,31.8291,-86.6337,0,1
6214,6215,1370,3200 block of Hamilton Blvd,Mobile,2016-10-09,http://www.gunviolencearchive.org/incident/673046,,,0,2
6215,6216,1412,Avenue Q,Birmingham,2016-10-10,http://www.gunviolencearchive.org/incident/673483,33.4879,-86.8874,0,0
6216,6217,1423,1909 Duval Street,Mobile,2016-10-10,http://www.gunviolencearchive.org/incident/673028,,,0,1
6217,6218,1502,700 block of Heflin Avenue West,Jefferson (county),2016-10-10,http://www.gunviolencearchive.org/incident/676582,33.5485,-86.898,1,0
6218,6219,1653,913 North Wilson Avenue,Mobile,2016-10-11,http://www.gunviolencearchive.org/incident/674086,30.7428,-88.0798,1,0
6219,6220,1741,,Leesburg (Sand Rock),2016-10-12,http://www.gunviolencearchive.org/incident/676475,34.1886,-85.7624,0,0
6220,6221,1750,1200 block of Ghent Street,Mobile,2016-10-12,http://www.gunviolencearchive.org/incident/674923,,,0,1
6221,6222,1873,132 14th Ave NE,Birmingham,2016-10-12,http://www.gunviolencearchive.org/incident/674934,33.6214,-86.6839,1,0
6222,6223,1875,2012 Magnolia Ave South,Birmingham,2016-10-12,http://www.gunviolencearchive.org/incident/674206,,,1,0
6223,6224,1899,20th Street and Avenue H,Birmingham,2016-10-13,http://www.gunviolencearchive.org/incident/676194,33.5106,-86.8945,2,0
6224,6225,1918,Lauderdale Street,Selma,2016-10-13,http://www.gunviolencearchive.org/incident/676579,32.4192,-87.0254,2,0
6225,6226,2036,5600 block of Carmichael Road,Montgomery,2016-10-13,http://www.gunviolencearchive.org/incident/675533,32.3585,-86.2123,1,0
6226,6227,2134,300 block of Jane Road,Troy,2016-10-14,http://www.gunviolencearchive.org/incident/676069,31.7796,-85.9614,0,1
6227,6228,2135,3rd Street West and 9th Avenue West,Birmingham,2016-10-14,http://www.gunviolencearchive.org/incident/676576,33.5155,-86.8409,1,0
6228,6229,2153,6700 block of Avenue C,Fairfield,2016-10-14,http://www.gunviolencearchive.org/incident/676585,,,0,1
6229,6230,2160,2000 block of 21st Street SW,Birmingham,2016-10-14,http://www.gunviolencearchive.org/incident/678042,33.4376,-86.9119,0,1
6230,6231,2200,1800 block of St. Stephens Road,Mobile,2016-10-14,http://www.gunviolencearchive.org/incident/676570,30.703000000000003,-88.0787,0,1
6231,6232,2205,,Marshall (county),2016-10-14,http://www.gunviolencearchive.org/incident/855558,34.2589,-86.241,0,0
